Source,Target,Type,Id,Label,timeset,Weight
ENSG00000118922,ENSG00000102977,Directed,24017,,,1
ENSG00000118922,ENSG00000041880,Directed,24018,,,1
ENSG00000118922,ENSG00000129055,Directed,24019,,,1
ENSG00000118922,ENSG00000140320,Directed,24020,,,1
ENSG00000118922,ENSG00000130734,Directed,24021,,,1
ENSG00000118922,ENSG00000228327,Directed,24022,,,1
ENSG00000118922,ENSG00000240370,Directed,24023,,,1
ENSG00000118922,ENSG00000105982,Directed,24024,,,1
ENSG00000118922,ENSG00000142327,Directed,24025,,,1
ENSG00000118922,ENSG00000103326,Directed,24026,,,1
ENSG00000118922,ENSG00000071575,Directed,24027,,,1
ENSG00000118922,ENSG00000091039,Directed,24028,,,1
ENSG00000118922,ENSG00000266903,Directed,24029,,,1
ENSG00000118922,ENSG00000068650,Directed,24030,,,1
ENSG00000118922,ENSG00000231628,Directed,24031,,,1
ENSG00000118922,ENSG00000137073,Directed,24032,,,1
ENSG00000118922,ENSG00000100241,Directed,24033,,,1
ENSG00000118922,ENSG00000124574,Directed,24034,,,1
ENSG00000118922,ENSG00000116273,Directed,24035,,,1
ENSG00000118922,ENSG00000129968,Directed,24036,,,1
ENSG00000118922,ENSG00000124228,Directed,24037,,,1
ENSG00000118922,ENSG00000085760,Directed,24038,,,1
ENSG00000118922,ENSG00000198561,Directed,24039,,,1
ENSG00000118922,ENSG00000110046,Directed,24040,,,1
ENSG00000118922,ENSG00000187531,Directed,24041,,,1
ENSG00000118922,ENSG00000259775,Directed,24042,,,1
ENSG00000118922,ENSG00000165280,Directed,24043,,,1
ENSG00000118922,ENSG00000099203,Directed,24044,,,1
ENSG00000118922,ENSG00000280287,Directed,24045,,,1
ENSG00000118922,ENSG00000197136,Directed,24046,,,1
ENSG00000118922,ENSG00000134369,Directed,24047,,,1
ENSG00000118922,ENSG00000049239,Directed,24048,,,1
ENSG00000118922,ENSG00000170291,Directed,24049,,,1
ENSG00000118922,ENSG00000080603,Directed,24050,,,1
ENSG00000118922,ENSG00000275023,Directed,24051,,,1
ENSG00000118922,ENSG00000228019,Directed,24052,,,1
ENSG00000118922,ENSG00000063015,Directed,24053,,,1
ENSG00000118922,ENSG00000131652,Directed,24054,,,1
ENSG00000118922,ENSG00000267796,Directed,24055,,,1
ENSG00000118922,ENSG00000138398,Directed,24056,,,1
ENSG00000118922,ENSG00000025796,Directed,24057,,,1
ENSG00000118922,ENSG00000111615,Directed,24058,,,1
ENSG00000118922,ENSG00000249302,Directed,24059,,,1
ENSG00000118922,ENSG00000170638,Directed,24060,,,1
ENSG00000118922,ENSG00000011590,Directed,24061,,,1
ENSG00000118922,ENSG00000188070,Directed,24062,,,1
ENSG00000118922,ENSG00000138767,Directed,24063,,,1
ENSG00000118922,ENSG00000185504,Directed,24064,,,1
ENSG00000118922,ENSG00000080845,Directed,24065,,,1
ENSG00000118922,ENSG00000177427,Directed,24066,,,1
ENSG00000118922,ENSG00000007541,Directed,24067,,,1
ENSG00000118922,ENSG00000158292,Directed,24068,,,1
ENSG00000118922,ENSG00000085998,Directed,24069,,,1
ENSG00000118922,ENSG00000261221,Directed,24070,,,1
ENSG00000118922,ENSG00000275183,Directed,24071,,,1
ENSG00000118922,ENSG00000221829,Directed,24072,,,1
ENSG00000118922,ENSG00000121769,Directed,24073,,,1
ENSG00000118922,ENSG00000099875,Directed,24074,,,1
ENSG00000118922,ENSG00000122565,Directed,24075,,,1
ENSG00000118922,ENSG00000088543,Directed,24076,,,1
ENSG00000118922,ENSG00000136111,Directed,24077,,,1
ENSG00000118922,ENSG00000002933,Directed,24078,,,1
ENSG00000118922,ENSG00000149823,Directed,24079,,,1
ENSG00000118922,ENSG00000198911,Directed,24080,,,1
ENSG00000118922,ENSG00000118855,Directed,24081,,,1
ENSG00000118922,ENSG00000077238,Directed,24082,,,1
ENSG00000118922,ENSG00000179922,Directed,24083,,,1
ENSG00000118922,ENSG00000167315,Directed,24084,,,1
ENSG00000118922,ENSG00000068308,Directed,24085,,,1
ENSG00000118922,ENSG00000235772,Directed,24086,,,1
ENSG00000118922,ENSG00000115944,Directed,24087,,,1
ENSG00000118922,ENSG00000160325,Directed,24088,,,1
ENSG00000118922,ENSG00000002834,Directed,24089,,,1
ENSG00000118922,ENSG00000173715,Directed,24090,,,1
ENSG00000118922,ENSG00000162066,Directed,24091,,,1
ENSG00000118922,ENSG00000101347,Directed,24092,,,1
ENSG00000118922,ENSG00000135218,Directed,24093,,,1
ENSG00000118922,ENSG00000127561,Directed,24094,,,1
ENSG00000118922,ENSG00000149100,Directed,24095,,,1
ENSG00000118922,ENSG00000095370,Directed,24096,,,1
ENSG00000118922,ENSG00000142252,Directed,24097,,,1
ENSG00000118922,ENSG00000198157,Directed,24098,,,1
ENSG00000118922,ENSG00000203760,Directed,24099,,,1
ENSG00000118922,ENSG00000107021,Directed,24100,,,1
ENSG00000118922,ENSG00000159214,Directed,24101,,,1
ENSG00000118922,ENSG00000076201,Directed,24102,,,1
ENSG00000118922,ENSG00000183751,Directed,24103,,,1
ENSG00000118922,ENSG00000235245,Directed,24104,,,1
ENSG00000118922,ENSG00000040608,Directed,24105,,,1
ENSG00000118922,ENSG00000125868,Directed,24106,,,1
ENSG00000118922,ENSG00000110921,Directed,24107,,,1
ENSG00000118922,ENSG00000089009,Directed,24108,,,1
ENSG00000118922,ENSG00000125827,Directed,24109,,,1
ENSG00000118922,ENSG00000160796,Directed,24110,,,1
ENSG00000118922,ENSG00000273179,Directed,24111,,,1
ENSG00000118922,ENSG00000197948,Directed,24112,,,1
ENSG00000118922,ENSG00000148343,Directed,24113,,,1
ENSG00000118922,ENSG00000157193,Directed,24114,,,1
ENSG00000118922,ENSG00000130827,Directed,24115,,,1
ENSG00000118922,ENSG00000070756,Directed,24116,,,1
ENSG00000118922,ENSG00000145833,Directed,24117,,,1
ENSG00000118922,ENSG00000103126,Directed,24118,,,1
ENSG00000118922,ENSG00000130723,Directed,24119,,,1
ENSG00000118922,ENSG00000169967,Directed,24120,,,1
ENSG00000118922,ENSG00000135316,Directed,24121,,,1
ENSG00000118922,ENSG00000158286,Directed,24122,,,1
ENSG00000118922,ENSG00000139726,Directed,24123,,,1
ENSG00000118922,ENSG00000122042,Directed,24124,,,1
ENSG00000118922,ENSG00000179632,Directed,24125,,,1
ENSG00000118922,ENSG00000106565,Directed,24126,,,1
ENSG00000118922,ENSG00000262246,Directed,24127,,,1
ENSG00000118922,ENSG00000100982,Directed,24128,,,1
ENSG00000118922,ENSG00000105229,Directed,24129,,,1
ENSG00000118922,ENSG00000143590,Directed,24130,,,1
ENSG00000118922,ENSG00000100401,Directed,24131,,,1
ENSG00000118922,ENSG00000127948,Directed,24132,,,1
ENSG00000118922,ENSG00000064932,Directed,24133,,,1
ENSG00000118922,ENSG00000223086,Directed,24134,,,1
ENSG00000118922,ENSG00000102390,Directed,24135,,,1
ENSG00000118922,ENSG00000261840,Directed,24136,,,1
ENSG00000118922,ENSG00000178149,Directed,24137,,,1
ENSG00000118922,ENSG00000117480,Directed,24138,,,1
ENSG00000118922,ENSG00000099994,Directed,24139,,,1
ENSG00000118922,ENSG00000158863,Directed,24140,,,1
ENSG00000118922,ENSG00000185808,Directed,24141,,,1
ENSG00000118922,ENSG00000171368,Directed,24142,,,1
ENSG00000118922,ENSG00000188986,Directed,24143,,,1
ENSG00000118922,ENSG00000197879,Directed,24144,,,1
ENSG00000118922,ENSG00000099949,Directed,24145,,,1
ENSG00000118922,ENSG00000167972,Directed,24146,,,1
ENSG00000118922,ENSG00000233622,Directed,24147,,,1
ENSG00000118922,ENSG00000160410,Directed,24148,,,1
ENSG00000118922,ENSG00000273117,Directed,24149,,,1
ENSG00000118922,ENSG00000090372,Directed,24150,,,1
ENSG00000118922,ENSG00000172057,Directed,24151,,,1
ENSG00000118922,ENSG00000139354,Directed,24152,,,1
ENSG00000118922,ENSG00000137497,Directed,24153,,,1
ENSG00000118922,ENSG00000177542,Directed,24154,,,1
ENSG00000118922,ENSG00000110917,Directed,24155,,,1
ENSG00000118922,ENSG00000090006,Directed,24156,,,1
ENSG00000118922,ENSG00000025293,Directed,24157,,,1
ENSG00000118922,ENSG00000116251,Directed,24158,,,1
ENSG00000118922,ENSG00000174327,Directed,24159,,,1
ENSG00000118922,ENSG00000135127,Directed,24160,,,1
ENSG00000118922,ENSG00000135476,Directed,24161,,,1
ENSG00000118922,ENSG00000124783,Directed,24162,,,1
ENSG00000118922,ENSG00000100075,Directed,24163,,,1
ENSG00000118922,ENSG00000131788,Directed,24164,,,1
ENSG00000118922,ENSG00000177105,Directed,24165,,,1
ENSG00000118922,ENSG00000164951,Directed,24166,,,1
ENSG00000118922,ENSG00000131069,Directed,24167,,,1
ENSG00000118922,ENSG00000179943,Directed,24168,,,1
ENSG00000118922,ENSG00000138190,Directed,24169,,,1
ENSG00000118922,ENSG00000130529,Directed,24170,,,1
ENSG00000118922,ENSG00000095059,Directed,24171,,,1
ENSG00000118922,ENSG00000106404,Directed,24172,,,1
ENSG00000118922,ENSG00000158710,Directed,24173,,,1
ENSG00000118922,ENSG00000112877,Directed,24174,,,1
ENSG00000118922,ENSG00000169228,Directed,24175,,,1
ENSG00000118922,ENSG00000141753,Directed,24176,,,1
ENSG00000118922,ENSG00000123815,Directed,24177,,,1
ENSG00000118922,ENSG00000127586,Directed,24178,,,1
ENSG00000118922,ENSG00000185989,Directed,24179,,,1
ENSG00000118922,ENSG00000125733,Directed,24180,,,1
ENSG00000118922,ENSG00000183597,Directed,24181,,,1
ENSG00000118922,ENSG00000142733,Directed,24182,,,1
ENSG00000118922,ENSG00000261207,Directed,24183,,,1
ENSG00000118922,ENSG00000174943,Directed,24184,,,1
ENSG00000118922,ENSG00000147155,Directed,24185,,,1
ENSG00000118922,ENSG00000171603,Directed,24186,,,1
ENSG00000118922,ENSG00000159674,Directed,24187,,,1
ENSG00000118922,ENSG00000164105,Directed,24188,,,1
ENSG00000118922,ENSG00000164889,Directed,24189,,,1
ENSG00000118922,ENSG00000102870,Directed,24190,,,1
ENSG00000118922,ENSG00000168397,Directed,24191,,,1
ENSG00000118922,ENSG00000163346,Directed,24192,,,1
ENSG00000118922,ENSG00000233937,Directed,24193,,,1
ENSG00000118922,ENSG00000154608,Directed,24194,,,1
ENSG00000118922,ENSG00000164897,Directed,24195,,,1
ENSG00000118922,ENSG00000176884,Directed,24196,,,1
ENSG00000118922,ENSG00000179331,Directed,24197,,,1
ENSG00000118922,ENSG00000157191,Directed,24198,,,1
ENSG00000118922,ENSG00000134815,Directed,24199,,,1
ENSG00000118922,ENSG00000171316,Directed,24200,,,1
ENSG00000118922,ENSG00000268230,Directed,24201,,,1
ENSG00000118922,ENSG00000126768,Directed,24202,,,1
ENSG00000118922,ENSG00000179151,Directed,24203,,,1
ENSG00000118922,ENSG00000169635,Directed,24204,,,1
ENSG00000118922,ENSG00000126903,Directed,24205,,,1
ENSG00000118922,ENSG00000029725,Directed,24206,,,1
ENSG00000118922,ENSG00000178252,Directed,24207,,,1
ENSG00000118922,ENSG00000070444,Directed,24208,,,1
ENSG00000118922,ENSG00000105355,Directed,24209,,,1
ENSG00000118922,ENSG00000168214,Directed,24210,,,1
ENSG00000118922,ENSG00000253930,Directed,24211,,,1
ENSG00000118922,ENSG00000185347,Directed,24212,,,1
ENSG00000118922,ENSG00000101343,Directed,24213,,,1
ENSG00000118922,ENSG00000189077,Directed,24214,,,1
ENSG00000118922,ENSG00000198276,Directed,24215,,,1
ENSG00000118922,ENSG00000172830,Directed,24216,,,1
ENSG00000118922,ENSG00000002919,Directed,24217,,,1
ENSG00000118922,ENSG00000075618,Directed,24218,,,1
ENSG00000118922,ENSG00000243404,Directed,24219,,,1
ENSG00000118922,ENSG00000136878,Directed,24220,,,1
ENSG00000118922,ENSG00000175221,Directed,24221,,,1
ENSG00000118922,ENSG00000161847,Directed,24222,,,1
ENSG00000118922,ENSG00000183943,Directed,24223,,,1
ENSG00000118922,ENSG00000005020,Directed,24224,,,1
ENSG00000118922,ENSG00000124370,Directed,24225,,,1
ENSG00000118922,ENSG00000138621,Directed,24226,,,1
ENSG00000118922,ENSG00000120254,Directed,24227,,,1
ENSG00000118922,ENSG00000111667,Directed,24228,,,1
ENSG00000118922,ENSG00000076108,Directed,24229,,,1
ENSG00000118922,ENSG00000177951,Directed,24230,,,1
ENSG00000118922,ENSG00000079974,Directed,24231,,,1
ENSG00000118922,ENSG00000150961,Directed,24232,,,1
ENSG00000118922,ENSG00000215375,Directed,24233,,,1
ENSG00000118922,ENSG00000167468,Directed,24234,,,1
ENSG00000118922,ENSG00000169710,Directed,24235,,,1
ENSG00000118922,ENSG00000167553,Directed,24236,,,1
ENSG00000118922,ENSG00000140521,Directed,24237,,,1
ENSG00000118922,ENSG00000111875,Directed,24238,,,1
ENSG00000118922,ENSG00000100083,Directed,24239,,,1
ENSG00000118922,ENSG00000115568,Directed,24240,,,1
ENSG00000118922,ENSG00000264345,Directed,24241,,,1
ENSG00000118922,ENSG00000105397,Directed,24242,,,1
ENSG00000118922,ENSG00000198715,Directed,24243,,,1
ENSG00000118922,ENSG00000143373,Directed,24244,,,1
ENSG00000118922,ENSG00000042493,Directed,24245,,,1
ENSG00000118922,ENSG00000221968,Directed,24246,,,1
ENSG00000118922,ENSG00000121410,Directed,24247,,,1
ENSG00000118922,ENSG00000099817,Directed,24248,,,1
ENSG00000118922,ENSG00000129646,Directed,24249,,,1
ENSG00000118922,ENSG00000243477,Directed,24250,,,1
ENSG00000118922,ENSG00000146386,Directed,24251,,,1
ENSG00000118922,ENSG00000130703,Directed,24252,,,1
ENSG00000118922,ENSG00000139645,Directed,24253,,,1
ENSG00000118922,ENSG00000243679,Directed,24254,,,1
ENSG00000118922,ENSG00000100299,Directed,24255,,,1
ENSG00000118922,ENSG00000166170,Directed,24256,,,1
ENSG00000118922,ENSG00000198218,Directed,24257,,,1
ENSG00000118922,ENSG00000117713,Directed,24258,,,1
ENSG00000118922,ENSG00000039523,Directed,24259,,,1
ENSG00000118922,ENSG00000131165,Directed,24260,,,1
ENSG00000118922,ENSG00000215788,Directed,24261,,,1
ENSG00000118922,ENSG00000275004,Directed,24262,,,1
ENSG00000118922,ENSG00000160570,Directed,24263,,,1
ENSG00000118922,ENSG00000167548,Directed,24264,,,1
ENSG00000118922,ENSG00000178209,Directed,24265,,,1
ENSG00000118922,ENSG00000175895,Directed,24266,,,1
ENSG00000118922,ENSG00000167508,Directed,24267,,,1
ENSG00000118922,ENSG00000160401,Directed,24268,,,1
ENSG00000118922,ENSG00000182087,Directed,24269,,,1
ENSG00000118922,ENSG00000197324,Directed,24270,,,1
ENSG00000118922,ENSG00000148384,Directed,24271,,,1
ENSG00000118922,ENSG00000004777,Directed,24272,,,1
ENSG00000118922,ENSG00000105642,Directed,24273,,,1
ENSG00000118922,ENSG00000117411,Directed,24274,,,1
ENSG00000118922,ENSG00000257086,Directed,24275,,,1
ENSG00000118922,ENSG00000197780,Directed,24276,,,1
ENSG00000118922,ENSG00000185838,Directed,24277,,,1
ENSG00000118922,ENSG00000111348,Directed,24278,,,1
ENSG00000118922,ENSG00000148288,Directed,24279,,,1
ENSG00000118922,ENSG00000107949,Directed,24280,,,1
ENSG00000118922,ENSG00000178074,Directed,24281,,,1
ENSG00000118922,ENSG00000279071,Directed,24282,,,1
ENSG00000118922,ENSG00000198853,Directed,24283,,,1
ENSG00000118922,ENSG00000110697,Directed,24284,,,1
ENSG00000118922,ENSG00000179743,Directed,24285,,,1
ENSG00000118922,ENSG00000006453,Directed,24286,,,1
ENSG00000118922,ENSG00000123143,Directed,24287,,,1
ENSG00000118922,ENSG00000117054,Directed,24288,,,1
ENSG00000118922,ENSG00000119431,Directed,24289,,,1
ENSG00000118922,ENSG00000151651,Directed,24290,,,1
ENSG00000118922,ENSG00000116701,Directed,24291,,,1
ENSG00000118922,ENSG00000184381,Directed,24292,,,1
ENSG00000118922,ENSG00000089351,Directed,24293,,,1
ENSG00000118922,ENSG00000126107,Directed,24294,,,1
ENSG00000118922,ENSG00000129925,Directed,24295,,,1
ENSG00000118922,ENSG00000163807,Directed,24296,,,1
ENSG00000118922,ENSG00000273703,Directed,24297,,,1
ENSG00000118922,ENSG00000116809,Directed,24298,,,1
ENSG00000118922,ENSG00000105298,Directed,24299,,,1
ENSG00000118922,ENSG00000109072,Directed,24300,,,1
ENSG00000118922,ENSG00000133247,Directed,24301,,,1
ENSG00000118922,ENSG00000085415,Directed,24302,,,1
ENSG00000118922,ENSG00000144228,Directed,24303,,,1
ENSG00000118922,ENSG00000137700,Directed,24304,,,1
ENSG00000118922,ENSG00000182325,Directed,24305,,,1
ENSG00000118922,ENSG00000141447,Directed,24306,,,1
ENSG00000118922,ENSG00000104812,Directed,24307,,,1
ENSG00000118922,ENSG00000241489,Directed,24308,,,1
ENSG00000118922,ENSG00000165264,Directed,24309,,,1
ENSG00000118922,ENSG00000042445,Directed,24310,,,1
ENSG00000118922,ENSG00000182095,Directed,24311,,,1
ENSG00000118922,ENSG00000165915,Directed,24312,,,1
ENSG00000118922,ENSG00000099365,Directed,24313,,,1
ENSG00000118922,ENSG00000200706,Directed,24314,,,1
ENSG00000118922,ENSG00000013288,Directed,24315,,,1
ENSG00000118922,ENSG00000005238,Directed,24316,,,1
ENSG00000118922,ENSG00000171202,Directed,24317,,,1
ENSG00000118922,ENSG00000137802,Directed,24318,,,1
ENSG00000118922,ENSG00000240849,Directed,24319,,,1
ENSG00000118922,ENSG00000272870,Directed,24320,,,1
ENSG00000118922,ENSG00000140983,Directed,24321,,,1
ENSG00000118922,ENSG00000122705,Directed,24322,,,1
ENSG00000118922,ENSG00000126453,Directed,24323,,,1
ENSG00000118922,ENSG00000186866,Directed,24324,,,1
ENSG00000118922,ENSG00000066117,Directed,24325,,,1
ENSG00000118922,ENSG00000179403,Directed,24326,,,1
ENSG00000118922,ENSG00000178950,Directed,24327,,,1
ENSG00000118922,ENSG00000198736,Directed,24328,,,1
ENSG00000118922,ENSG00000273145,Directed,24329,,,1
ENSG00000118922,ENSG00000196422,Directed,24330,,,1
ENSG00000118922,ENSG00000276961,Directed,24331,,,1
ENSG00000118922,ENSG00000167595,Directed,24332,,,1
ENSG00000118922,ENSG00000149782,Directed,24333,,,1
ENSG00000118922,ENSG00000086544,Directed,24334,,,1
ENSG00000118922,ENSG00000205593,Directed,24335,,,1
ENSG00000118922,ENSG00000274012,Directed,24336,,,1
ENSG00000118922,ENSG00000171862,Directed,24337,,,1
ENSG00000118922,ENSG00000185813,Directed,24338,,,1
ENSG00000118922,ENSG00000274290,Directed,24339,,,1
ENSG00000118922,ENSG00000110514,Directed,24340,,,1
ENSG00000118922,ENSG00000048392,Directed,24341,,,1
ENSG00000118922,ENSG00000135245,Directed,24342,,,1
ENSG00000118922,ENSG00000130487,Directed,24343,,,1
ENSG00000118922,ENSG00000012211,Directed,24344,,,1
ENSG00000118922,ENSG00000130518,Directed,24345,,,1
ENSG00000118922,ENSG00000104853,Directed,24346,,,1
ENSG00000118922,ENSG00000160447,Directed,24347,,,1
ENSG00000118922,ENSG00000263335,Directed,24348,,,1
ENSG00000118922,ENSG00000162413,Directed,24349,,,1
ENSG00000118922,ENSG00000138660,Directed,24350,,,1
ENSG00000118922,ENSG00000214078,Directed,24351,,,1
ENSG00000118922,ENSG00000163683,Directed,24352,,,1
ENSG00000118922,ENSG00000104866,Directed,24353,,,1
ENSG00000118922,ENSG00000076944,Directed,24354,,,1
ENSG00000118922,ENSG00000081014,Directed,24355,,,1
ENSG00000118922,ENSG00000068078,Directed,24356,,,1
ENSG00000118922,ENSG00000198743,Directed,24357,,,1
ENSG00000118922,ENSG00000112367,Directed,24358,,,1
ENSG00000118922,ENSG00000174669,Directed,24359,,,1
ENSG00000118922,ENSG00000070404,Directed,24360,,,1
ENSG00000118922,ENSG00000180953,Directed,24361,,,1
ENSG00000118922,ENSG00000169217,Directed,24362,,,1
ENSG00000118922,ENSG00000185803,Directed,24363,,,1
ENSG00000118922,ENSG00000133243,Directed,24364,,,1
ENSG00000118922,ENSG00000143067,Directed,24365,,,1
ENSG00000118922,ENSG00000250461,Directed,24366,,,1
ENSG00000118922,ENSG00000255642,Directed,24367,,,1
ENSG00000118922,ENSG00000151304,Directed,24368,,,1
ENSG00000118922,ENSG00000148297,Directed,24369,,,1
ENSG00000118922,ENSG00000204136,Directed,24370,,,1
ENSG00000118922,ENSG00000260219,Directed,24371,,,1
ENSG00000118922,ENSG00000136877,Directed,24372,,,1
ENSG00000118922,ENSG00000160446,Directed,24373,,,1
ENSG00000118922,ENSG00000174996,Directed,24374,,,1
ENSG00000118922,ENSG00000182154,Directed,24375,,,1
ENSG00000118922,ENSG00000180448,Directed,24376,,,1
ENSG00000118922,ENSG00000213563,Directed,24377,,,1
ENSG00000106571,ENSG00000154146,Directed,24378,,,1
ENSG00000106571,ENSG00000226252,Directed,24379,,,1
ENSG00000106571,ENSG00000185518,Directed,24380,,,1
ENSG00000106571,ENSG00000130589,Directed,24381,,,1
ENSG00000106571,ENSG00000196639,Directed,24382,,,1
ENSG00000106571,ENSG00000011028,Directed,24383,,,1
ENSG00000106571,ENSG00000274370,Directed,24384,,,1
ENSG00000106571,ENSG00000261888,Directed,24385,,,1
ENSG00000106571,ENSG00000167851,Directed,24386,,,1
ENSG00000106571,ENSG00000123685,Directed,24387,,,1
ENSG00000106571,ENSG00000181409,Directed,24388,,,1
ENSG00000106571,ENSG00000219481,Directed,24389,,,1
ENSG00000106571,ENSG00000233895,Directed,24390,,,1
ENSG00000106571,ENSG00000179057,Directed,24391,,,1
ENSG00000106571,ENSG00000090447,Directed,24392,,,1
ENSG00000106571,ENSG00000183579,Directed,24393,,,1
ENSG00000106571,ENSG00000146425,Directed,24394,,,1
ENSG00000106571,ENSG00000168546,Directed,24395,,,1
ENSG00000106571,ENSG00000258302,Directed,24396,,,1
ENSG00000106571,ENSG00000165949,Directed,24397,,,1
ENSG00000106571,ENSG00000001626,Directed,24398,,,1
ENSG00000106571,ENSG00000109089,Directed,24399,,,1
ENSG00000106571,ENSG00000120708,Directed,24400,,,1
ENSG00000106571,ENSG00000101188,Directed,24401,,,1
ENSG00000106571,ENSG00000185697,Directed,24402,,,1
ENSG00000106571,ENSG00000186832,Directed,24403,,,1
ENSG00000106571,ENSG00000163121,Directed,24404,,,1
ENSG00000106571,ENSG00000139926,Directed,24405,,,1
ENSG00000106571,ENSG00000253764,Directed,24406,,,1
ENSG00000106571,ENSG00000170425,Directed,24407,,,1
ENSG00000106571,ENSG00000222009,Directed,24408,,,1
ENSG00000106571,ENSG00000227543,Directed,24409,,,1
ENSG00000106571,ENSG00000119013,Directed,24410,,,1
ENSG00000106571,ENSG00000257681,Directed,24411,,,1
ENSG00000106571,ENSG00000186918,Directed,24412,,,1
ENSG00000106571,ENSG00000259081,Directed,24413,,,1
ENSG00000106571,ENSG00000135063,Directed,24414,,,1
ENSG00000106571,ENSG00000144668,Directed,24415,,,1
ENSG00000106571,ENSG00000280035,Directed,24416,,,1
ENSG00000106571,ENSG00000168961,Directed,24417,,,1
ENSG00000106571,ENSG00000186318,Directed,24418,,,1
ENSG00000106571,ENSG00000169439,Directed,24419,,,1
ENSG00000106571,ENSG00000114923,Directed,24420,,,1
ENSG00000106571,ENSG00000096968,Directed,24421,,,1
ENSG00000106571,ENSG00000137878,Directed,24422,,,1
ENSG00000106571,ENSG00000163602,Directed,24423,,,1
ENSG00000106571,ENSG00000151458,Directed,24424,,,1
ENSG00000106571,ENSG00000168661,Directed,24425,,,1
ENSG00000106571,ENSG00000137486,Directed,24426,,,1
ENSG00000106571,ENSG00000127399,Directed,24427,,,1
ENSG00000106571,ENSG00000189144,Directed,24428,,,1
ENSG00000106571,ENSG00000106333,Directed,24429,,,1
ENSG00000106571,ENSG00000169071,Directed,24430,,,1
ENSG00000106571,ENSG00000104783,Directed,24431,,,1
ENSG00000106571,ENSG00000149150,Directed,24432,,,1
ENSG00000106571,ENSG00000145832,Directed,24433,,,1
ENSG00000106571,ENSG00000163644,Directed,24434,,,1
ENSG00000106571,ENSG00000162613,Directed,24435,,,1
ENSG00000106571,ENSG00000100911,Directed,24436,,,1
ENSG00000106571,ENSG00000107282,Directed,24437,,,1
ENSG00000106571,ENSG00000140416,Directed,24438,,,1
ENSG00000106571,ENSG00000090975,Directed,24439,,,1
ENSG00000106571,ENSG00000247746,Directed,24440,,,1
ENSG00000106571,ENSG00000008869,Directed,24441,,,1
ENSG00000106571,ENSG00000162616,Directed,24442,,,1
ENSG00000106571,ENSG00000137714,Directed,24443,,,1
ENSG00000106571,ENSG00000076382,Directed,24444,,,1
ENSG00000106571,ENSG00000137747,Directed,24445,,,1
ENSG00000106571,ENSG00000162390,Directed,24446,,,1
ENSG00000106571,ENSG00000111696,Directed,24447,,,1
ENSG00000106571,ENSG00000102871,Directed,24448,,,1
ENSG00000106571,ENSG00000106526,Directed,24449,,,1
ENSG00000106571,ENSG00000214135,Directed,24450,,,1
ENSG00000106571,ENSG00000186710,Directed,24451,,,1
ENSG00000106571,ENSG00000169994,Directed,24452,,,1
ENSG00000106571,ENSG00000082213,Directed,24453,,,1
ENSG00000106571,ENSG00000171365,Directed,24454,,,1
ENSG00000106571,ENSG00000071246,Directed,24455,,,1
ENSG00000106571,ENSG00000134461,Directed,24456,,,1
ENSG00000106571,ENSG00000178789,Directed,24457,,,1
ENSG00000106571,ENSG00000213533,Directed,24458,,,1
ENSG00000106571,ENSG00000175895,Directed,24459,,,1
ENSG00000106571,ENSG00000279275,Directed,24460,,,1
ENSG00000106571,ENSG00000162367,Directed,24461,,,1
ENSG00000106571,ENSG00000244274,Directed,24462,,,1
ENSG00000131196,ENSG00000261207,Directed,24463,,,1
ENSG00000131196,ENSG00000108702,Directed,24464,,,1
ENSG00000131196,ENSG00000115607,Directed,24465,,,1
ENSG00000131196,ENSG00000116285,Directed,24466,,,1
ENSG00000131196,ENSG00000145779,Directed,24467,,,1
ENSG00000131196,ENSG00000157483,Directed,24468,,,1
ENSG00000131196,ENSG00000184863,Directed,24469,,,1
ENSG00000131196,ENSG00000120063,Directed,24470,,,1
ENSG00000131196,ENSG00000232810,Directed,24471,,,1
ENSG00000131196,ENSG00000050628,Directed,24472,,,1
ENSG00000131196,ENSG00000169682,Directed,24473,,,1
ENSG00000131196,ENSG00000163814,Directed,24474,,,1
ENSG00000131196,ENSG00000277632,Directed,24475,,,1
ENSG00000131196,ENSG00000090530,Directed,24476,,,1
ENSG00000131196,ENSG00000227268,Directed,24477,,,1
ENSG00000131196,ENSG00000258376,Directed,24478,,,1
ENSG00000131196,ENSG00000132510,Directed,24479,,,1
ENSG00000131196,ENSG00000272754,Directed,24480,,,1
ENSG00000131196,ENSG00000226419,Directed,24481,,,1
ENSG00000131196,ENSG00000153993,Directed,24482,,,1
ENSG00000131196,ENSG00000125538,Directed,24483,,,1
ENSG00000131196,ENSG00000050730,Directed,24484,,,1
ENSG00000131196,ENSG00000223117,Directed,24485,,,1
ENSG00000131196,ENSG00000207870,Directed,24486,,,1
ENSG00000131196,ENSG00000262406,Directed,24487,,,1
ENSG00000131196,ENSG00000230077,Directed,24488,,,1
ENSG00000131196,ENSG00000256235,Directed,24489,,,1
ENSG00000131196,ENSG00000222041,Directed,24490,,,1
ENSG00000131196,ENSG00000095739,Directed,24491,,,1
ENSG00000131196,ENSG00000157741,Directed,24492,,,1
ENSG00000131196,ENSG00000281021,Directed,24493,,,1
ENSG00000131196,ENSG00000112312,Directed,24494,,,1
ENSG00000131196,ENSG00000123700,Directed,24495,,,1
ENSG00000131196,ENSG00000086062,Directed,24496,,,1
ENSG00000131196,ENSG00000173928,Directed,24497,,,1
